Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
Chino Hills,1,2019,4,94,2019-04-05,0.3346507099609855,-0.30850918148945694,1.9366806588215344,22.095954633020586,20.73,-117.77738835498087,33.9516771794212
Chino Hills,1,2019,4,110,2019-04-21,0.35583509856231904,-0.33857123860836075,1.4640251269809683,27.516514805264418,10.93,-117.77738835498087,33.9516771794212
Chino Hills,1,2020,4,113,2020-04-23,0.258867173435359,-0.2509403454420283,2.448687419540192,35.486689687191856,0.46,-117.77738835498087,33.9516771794212
Chino Hills,1,2021,4,99,2021-04-10,0.22703948409593655,-0.23550347660049029,1.235980945541462,28.835500526652798,0.97,-117.77738835498087,33.9516771794212
Chino Hills,1,2021,4,115,2021-04-26,0.2142823474073976,-0.22614340428677304,1.3765354986029503,28.002933993158436,63.75,-117.77738835498087,33.9516771794212
Chino Hills,1,2022,4,102,2022-04-13,0.2194893560196478,-0.22975093504033994,1.6064316342633425,32.164408914762504,0.22,-117.77738835498087,33.9516771794212
Chino Hills,1,2022,4,118,2022-04-29,0.19627544824556298,-0.21858471151398423,1.1622279660252872,35.65109285036235,0.1,-117.77738835498087,33.9516771794212
Chino Hills,1,2023,4,105,2023-04-16,0.3121608560232797,-0.29792994306312887,1.7767000864918145,26.23435891082649,5.31,-117.77738835498087,33.9516771794212
Chino Hills,1,2024,4,92,2024-04-02,0.24843489106849237,-0.24088860524131048,2.608733740023871,29.51698702021629,1.15,-117.77738835498087,33.9516771794212
Carlsbad Ranch,1,2015,4,99,2015-04-10,0.14852367142645026,-0.19067776850210108,0.7638582988576025,35.340415576679504,14.81,-117.31926767463733,33.128594071620896
Anza-Borrego Desert State Park,1,2015,4,99,2015-04-10,0.0852017742584854,-0.13204934902745405,0.38391322470992806,28.548186789421507,14.81,-116.17191395891709,32.960103211832944
Chino Hills,1,2015,4,99,2015-04-10,0.19522597082160892,-0.2239450251021216,1.0667305226908321,29.536694957777193,14.81,-117.77738835498087,33.9516771794212
Carlsbad Ranch,1,2015,4,115,2015-04-26,0.13593116010390413,-0.18010212388600846,0.6788152247958297,35.58269878516283,8.02,-117.31926767463733,33.128594071620896
Anza-Borrego Desert State Park,1,2015,4,115,2015-04-26,0.07078108605471012,-0.1168978460122415,0.33201330943556323,37.164005950076884,8.02,-116.17191395891709,32.960103211832944
Chino Hills,1,2015,4,115,2015-04-26,0.17995198386238712,-0.21642697761934437,0.9669126576284063,31.531326702891764,8.02,-117.77738835498087,33.9516771794212
Carlsbad Ranch,1,2016,4,102,2016-04-12,0.17151356124500886,-0.20637405962976055,0.8979045478803914,32.98174008557104,11.63,-117.31926767463733,33.128594071620896
Anza-Borrego Desert State Park,1,2016,4,102,2016-04-12,0.07228496205528229,-0.11485876289312985,0.3569361284006834,37.08202774863445,11.63,-116.17191395891709,32.960103211832944
Chino Hills,1,2016,4,102,2016-04-12,0.1815333804906386,-0.19548511916259675,1.6130239504525392,35.14835386625707,11.63,-117.77738835498087,33.9516771794212
Anza-Borrego Desert State Park,1,2016,4,118,2016-04-28,0.06290849757135544,-0.1075554794490054,0.2893123314525091,35.10363733934189,62.32,-116.17191395891709,32.960103211832944
Chino Hills,1,2016,4,118,2016-04-28,0.16547299845042482,-0.18839264489394325,0.9435530413864119,31.100192292976736,62.32,-117.77738835498087,33.9516771794212
Carlsbad Ranch,1,2017,4,104,2017-04-15,0.16007867272818185,-0.20641091721297675,0.6822382698600147,35.456219813289245,0.11,-117.31926767463733,33.128594071620896
Anza-Borrego Desert State Park,1,2017,4,104,2017-04-15,0.09265797947435095,-0.13585149334109267,0.43127072410069867,39.57684884569183,0.11,-116.17191395891709,32.960103211832944
Chino Hills,1,2017,4,104,2017-04-15,0.27871234144175927,-0.28375793345719674,1.494477117275656,32.270359180402096,0.11,-117.77738835498087,33.9516771794212
Anza-Borrego Desert State Park,1,2018,4,91,2018-04-02,0.06448296358849459,-0.11161902247643699,0.30634067769845647,38.48381852836339,64.58,-116.17191395891709,32.960103211832944
Chino Hills,1,2018,4,91,2018-04-02,0.19204566343805024,-0.18656676291701718,2.288212557869749,27.405121763158963,64.58,-117.77738835498087,33.9516771794212
Carlsbad Ranch,1,2018,4,107,2018-04-18,0.20026770180690417,-0.244982997159476,0.8571309163561904,31.99400331591273,0.35,-117.31926767463733,33.128594071620896
Anza-Borrego Desert State Park,1,2018,4,107,2018-04-18,0.06321906391255158,-0.11260256239570658,0.2848993184129307,38.36881855883467,0.35,-116.17191395891709,32.960103211832944
