Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
Channel Islands National Park,1,2015,5,145,2015-05-26,0.09241749308194101,-0.09090705897575524,0.36733358584154663,18.828196138790876,62.73,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2015,5,145,2015-05-26,0.17990422710676435,-0.19643097536209084,0.9487650519030658,14.086311971790014,62.73,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2015,5,145,2015-05-26,0.1482262863978834,-0.18644652888992552,0.5771673886160155,21.620873137433307,62.73,-120.44991231343099,34.509925586297705
Sedgwick Reserve,1,2015,5,145,2015-05-26,0.1412490456538471,-0.1712128561756115,0.8299909997408724,23.383723435121823,62.73,-120.02672899110965,34.71413024523702
Carrizo Plain National Monument,1,2016,5,132,2016-05-12,0.1316054017912174,-0.17124734965944047,0.7558435433081586,46.70484185437234,34.6,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2016,5,132,2016-05-12,0.08680839303730825,-0.08794192977813692,0.6031794507775997,25.676492656163152,34.6,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2016,5,132,2016-05-12,0.23773578745093135,-0.2445975725942091,1.7663067415364921,33.599702504908464,34.6,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2016,5,132,2016-05-12,0.21696664327724713,-0.2363669869640135,1.5551286367511297,33.06828686115674,34.6,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2016,5,132,2016-05-12,0.2843156936886088,-0.28163631487668933,7.550869945715916,29.056063328440306,34.6,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2016,5,132,2016-05-12,0.1897830460427425,-0.2042326815706857,1.7618428234142094,35.97886387034821,34.6,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2016,5,148,2016-05-28,0.19170159347537608,-0.20659266313872884,1.0155078769101662,35.68753597564278,53.86,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2016,5,148,2016-05-28,0.12639243492418226,-0.16748979250889118,0.6536657174734876,40.724711373375996,53.86,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2016,5,148,2016-05-28,0.1032277420688806,-0.10813301912062113,0.6862122437248322,28.095477430679168,53.86,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2016,5,148,2016-05-28,0.22699222811441,-0.2361209440550639,1.535918382417882,29.95712410450595,53.86,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2016,5,148,2016-05-28,0.24993345849028026,-0.257448501776781,1.7311910420839114,31.372298902123553,53.86,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2016,5,148,2016-05-28,0.26116367566221493,-0.2625063595287705,1.8957056740793186,29.17864263879875,53.86,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2016,5,148,2016-05-28,0.17556949024162816,-0.19490841333684172,1.347866837357865,35.05289108324487,53.86,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2017,5,134,2017-05-15,0.16580584828250472,-0.19267336020116546,0.7265328693359348,27.85548356370886,32.13,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2017,5,134,2017-05-15,0.16155341277443172,-0.2087910676805334,0.7864249512221254,32.48883898771037,32.13,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2017,5,134,2017-05-15,0.09346475240246906,-0.10228111502975672,0.44850257427252443,20.15876511260045,32.13,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2017,5,134,2017-05-15,0.26649670138612597,-0.27147200970277535,1.6691979440323108,21.742420552273828,32.13,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2017,5,134,2017-05-15,0.2475258934332616,-0.2611047901265209,1.4952785925346117,24.463403711557927,32.13,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2017,5,134,2017-05-15,0.23972165871532206,-0.2358834214584295,0.5738309190380262,25.618792868234703,32.13,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2017,5,134,2017-05-15,0.2108102053414146,-0.24849485317943365,0.831880451591967,25.63849424578971,32.13,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2017,5,150,2017-05-31,0.19020213796257898,-0.20879189728735406,1.121265500509149,31.19855895472609,52.39,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2017,5,150,2017-05-31,0.18641971591435916,-0.22379515567630998,0.872053039657553,25.29171064243957,52.39,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2017,5,150,2017-05-31,0.08055470141601591,-0.0883231890621133,0.2685437357867686,22.28269755723459,52.39,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2017,5,150,2017-05-31,0.2090609393870157,-0.20438288464039536,0.7845226721540384,-5.780549379999968,52.39,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2017,5,150,2017-05-31,0.22986961404946146,-0.25235943700235824,1.2856320899945217,31.638234603340546,52.39,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2017,5,150,2017-05-31,0.25089635137866695,-0.2545102242115894,1.8170144241334294,35.60833030901779,52.39,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2017,5,150,2017-05-31,0.18416411286655932,-0.218088623409497,1.0345718104128574,34.62326831836983,52.39,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2018,5,121,2018-05-02,0.1911701290872912,-0.205517827336583,1.0849780075588389,32.45301276793429,18.86,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2018,5,121,2018-05-02,0.149026274492237,-0.18347931370926418,0.9175374595934812,32.93338963821587,18.86,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2018,5,121,2018-05-02,0.08869493073245965,-0.08799912227576351,0.5170089417542713,20.519018431121808,18.86,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2018,5,121,2018-05-02,0.23710607603132922,-0.2414083591906223,1.8392534783479346,19.373873153514104,18.86,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2018,5,121,2018-05-02,0.2728139755518695,-0.2670379842367861,2.0534720669037974,27.751462312485753,18.86,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2018,5,121,2018-05-02,0.24947459454202978,-0.23642270323131892,2.356490928984247,27.109266449149995,18.86,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2018,5,121,2018-05-02,0.21672030495769296,-0.22283563540168172,2.0296943408889274,27.42514528926225,18.86,-120.02672899110965,34.71413024523702
Carrizo Plain National Monument,1,2018,5,137,2018-05-18,0.13258602851401036,-0.17678023875494514,0.7129951945427201,44.96989086714955,33.1,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2018,5,137,2018-05-18,0.04606859344713191,-0.033355443747605865,-0.006703834118259454,16.358932166860804,33.1,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2018,5,137,2018-05-18,0.24808827867600153,-0.25391368979099727,1.8184434408092263,27.95763248448341,33.1,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2018,5,137,2018-05-18,0.25054052277938255,-0.26109669356072734,1.648840296577583,29.269042082243363,33.1,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2018,5,137,2018-05-18,0.25074803135224827,-0.24526892518286786,2.266315868415344,29.194946370752696,33.1,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2018,5,137,2018-05-18,0.2042754708245754,-0.21887634822925145,1.7051860389775289,29.610373084860598,33.1,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2019,5,124,2019-05-05,0.22053279405351464,-0.23030506550038532,1.3936209108959778,29.737967382284335,37.12,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2019,5,124,2019-05-05,0.1773606544438992,-0.22221203360127864,0.8962133868590977,38.54497509694607,37.12,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2019,5,124,2019-05-05,0.1022208186767278,-0.10400247498643708,0.5839170661932712,22.789571584975533,37.12,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2019,5,124,2019-05-05,0.27044029706085015,-0.2692430706443451,2.0500926633427032,23.159118282367224,37.12,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2019,5,124,2019-05-05,0.36307735071141983,-0.337508266726816,1.737975485531576,20.120380294784695,37.12,-120.44991231343099,34.509925586297705
Sedgwick Reserve,1,2019,5,124,2019-05-05,0.22574167036555606,-0.23284866847776964,1.9361528664625467,28.3076748708065,37.12,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2019,5,140,2019-05-21,0.2132936100517889,-0.2233301824345161,1.3730989161296219,22.979364714933624,52.07,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2019,5,140,2019-05-21,0.16568816625497262,-0.20265529119022355,0.8131113391298275,26.35143831326287,52.07,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2019,5,140,2019-05-21,0.09750240263142262,-0.09990348943074334,0.4980365009320713,20.51722830419239,52.07,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2019,5,140,2019-05-21,0.2769590507915231,-0.27309514143810687,2.0915322884448746,18.543680238046996,52.07,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2019,5,140,2019-05-21,0.2557312492391464,-0.26286207372568104,1.4596626948570153,22.24548557901573,52.07,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2019,5,140,2019-05-21,0.26332383300529877,-0.2564558310512573,2.244510842107814,26.693664098176892,52.07,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2019,5,140,2019-05-21,0.178002611699207,-0.20350392388707705,0.9158250600643738,24.433158762000772,52.07,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2020,5,127,2020-05-07,0.17515835534555907,-0.19373463465903235,1.4040814550641536,29.96962150734962,13.97,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2020,5,127,2020-05-07,0.18439042326489885,-0.21341590815457143,1.069536150229488,37.44292914800693,13.97,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2020,5,127,2020-05-07,0.13944538964010983,-0.14886531872762718,0.8232877838642043,24.81150550553127,13.97,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2020,5,127,2020-05-07,0.2551095018977033,-0.2566133012180396,1.9077441874976886,32.07202283032264,13.97,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2020,5,127,2020-05-07,0.27686011638496805,-0.27850367555804684,1.8452509854569357,36.88831902520105,13.97,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2020,5,127,2020-05-07,0.25567283695997267,-0.2508235716885834,2.1845044176687574,37.55519505277256,13.97,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2020,5,127,2020-05-07,0.22663939618425313,-0.23475397428373548,1.836047937415162,39.59269377815884,13.97,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2020,5,143,2020-05-23,0.19208709068401567,-0.2078856009248649,1.0936285330091866,30.304735409123733,13.53,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2020,5,143,2020-05-23,0.15323011682785212,-0.19834293128549044,0.8055546677553631,42.966741903669345,13.53,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2020,5,143,2020-05-23,0.07785167034537721,-0.0778553707154059,0.3995987575234762,22.214803549717118,13.53,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2020,5,143,2020-05-23,0.2649511490628351,-0.2673989785334193,1.85690265962352,27.03061368773984,13.53,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2020,5,143,2020-05-23,0.24398486663554664,-0.25962304762374167,1.5154296251266304,30.15912179326536,13.53,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2020,5,143,2020-05-23,0.26719791996499137,-0.264752254498326,2.28756028793255,27.29793671071647,13.53,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2020,5,143,2020-05-23,0.19911923086613412,-0.21908826935047668,1.4882461853610744,33.27145298661306,13.53,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2021,5,129,2021-05-10,0.22509228714232005,-0.23324202438276775,1.2042316242237385,31.28571228081183,42.05,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2021,5,129,2021-05-10,0.12085921308651504,-0.1660466961504684,0.6502027319309567,48.17212943128409,42.05,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2021,5,129,2021-05-10,0.10514806191175906,-0.11045052315419099,0.15865774962821447,15.816901313143905,42.05,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2021,5,129,2021-05-10,0.2474953613278723,-0.2548007484228471,1.723241295706638,30.38350646768809,42.05,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2021,5,129,2021-05-10,0.20886426077091225,-0.24544043072610253,1.0358736658202423,32.435393081836914,42.05,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2021,5,129,2021-05-10,0.3421546864275173,-0.32493486790810105,2.4376830585547298,19.783683344207063,42.05,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2021,5,129,2021-05-10,0.1856960654176436,-0.2089332579495718,1.3184608203871906,34.480744202855874,42.05,-120.02672899110965,34.71413024523702
Carrizo Plain National Monument,1,2021,5,145,2021-05-26,0.1186084024227295,-0.16778831535354477,0.5848428870829745,48.35819523604278,22.11,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2021,5,145,2021-05-26,0.06526813286327166,-0.06748591974105835,0.23386443449513797,22.267770052342694,22.11,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2021,5,145,2021-05-26,0.2460578977496546,-0.2569382379870505,1.5616177690493196,31.893197595952863,22.11,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2021,5,145,2021-05-26,0.22362323117230914,-0.2426234865471025,1.467889991051165,30.18188586134209,22.11,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2021,5,145,2021-05-26,0.21171839139881365,-0.21787351046524864,1.6347274727728138,28.194595958565664,22.11,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2021,5,145,2021-05-26,0.17121014053533615,-0.20291440212671455,1.1190919768459742,36.76963757780338,22.11,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2022,5,132,2022-05-13,0.17098744705486693,-0.19289010824698063,1.0431997627467358,38.47437256842351,0.27,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2022,5,132,2022-05-13,0.12335278906963751,-0.1688395405909873,0.6491264554930458,42.55340507050338,0.27,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2022,5,132,2022-05-13,0.0770058418215459,-0.08376497941370009,0.42880149844843296,26.345574276976038,0.27,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2022,5,132,2022-05-13,0.24538927963743384,-0.25453137748991617,1.6502054414298586,30.593149815384557,0.27,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2022,5,132,2022-05-13,0.2178464008918813,-0.23862254584960835,1.4349815841405091,38.127517189684895,0.27,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2022,5,132,2022-05-13,0.1953967395662651,-0.20296107569810282,1.6266951800504525,37.96969556188136,0.27,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2022,5,132,2022-05-13,0.1646347598158386,-0.19081855010806317,1.2384914349081955,42.0129517193964,0.27,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2022,5,148,2022-05-29,0.18283229187361258,-0.20351486592885945,1.120318569227518,30.654409188479715,6.94,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2022,5,148,2022-05-29,0.12263325778560333,-0.17119234169959052,0.5963113704774722,42.9587687988942,6.94,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2022,5,148,2022-05-29,0.06964574950102807,-0.07479410101033486,0.3642143417677,22.15815210597782,6.94,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2022,5,148,2022-05-29,0.24626120042272986,-0.25723792384619476,1.5672540563284187,27.45880836491521,6.94,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2022,5,148,2022-05-29,0.20271439112200235,-0.22832888662128292,1.31336790261261,32.38639446081852,6.94,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2022,5,148,2022-05-29,0.19971184205258008,-0.21169998292951125,1.7144926677714882,36.29368521075812,6.94,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2022,5,148,2022-05-29,0.158209537502935,-0.18982154638764373,1.0716853162943678,39.3101388380176,6.94,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2023,5,135,2023-05-16,0.19984228890119365,-0.21852297414429428,1.0944707258617004,28.552153522510075,51.7,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2023,5,135,2023-05-16,0.19638927049045712,-0.23963025318098108,0.9441560161339165,43.335764382102994,51.7,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2023,5,135,2023-05-16,0.22169881638088143,-0.22922147004701118,1.354741147125831,32.30593390108682,51.7,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2023,5,135,2023-05-16,0.26360087644667746,-0.26608288770893684,1.8866950051943907,32.55672165095607,51.7,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2023,5,135,2023-05-16,0.32090910893657065,-0.305368919470981,2.3543669213751084,26.972307489385003,51.7,-120.44991231343099,34.509925586297705
Sedgwick Reserve,1,2023,5,135,2023-05-16,0.23211549628467165,-0.24432565603616246,1.626325507649764,35.75222973058127,51.7,-120.02672899110965,34.71413024523702
Lompoc Flower Fields,1,2024,5,122,2024-05-02,0.20485534446698606,-0.21790393098277386,1.081567938930334,28.879015127606554,8.56,-120.51574761239752,34.657903337085834
Carrizo Plain National Monument,1,2024,5,122,2024-05-02,0.21583257744081996,-0.2441792541043223,1.201397000513258,35.20082387731171,8.56,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2024,5,122,2024-05-02,0.11343158289788685,-0.10647970610598118,0.6329238562665407,20.571316747544895,8.56,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2024,5,122,2024-05-02,0.2578658341307137,-0.2575877338034437,1.9792097166597677,25.75480400672784,8.56,-119.75270822210683,34.69768730787713
Laura and Jack Dangermond Reserve,1,2024,5,122,2024-05-02,0.32307055219910485,-0.3081581647757497,2.130798313546286,26.95675380280739,8.56,-120.44991231343099,34.509925586297705
Montaña de Oro State Park,1,2024,5,122,2024-05-02,0.3037434928267106,-0.2862290794801542,2.516647303012566,30.37923026446661,8.56,-120.81380564678088,35.20683259713794
Sedgwick Reserve,1,2024,5,122,2024-05-02,0.26147152412145874,-0.2575500313242319,2.0818470291396567,31.32590565334384,8.56,-120.02672899110965,34.71413024523702
Carrizo Plain National Monument,1,2024,5,138,2024-05-18,0.17699768466292845,-0.22520517113367544,0.8400415906049481,40.329227512596994,58.97,-119.8411779082443,35.14682151679447
Channel Islands National Park,1,2024,5,138,2024-05-18,0.03513288560508675,0.014708037671574666,-0.03535965374047141,13.471737768031197,58.97,-119.97275608023315,33.99868572814196
Figueroa Mountain,1,2024,5,138,2024-05-18,0.2755727367371061,-0.2750808605649939,2.004976343523383,28.334367657749826,58.97,-119.75270822210683,34.69768730787713
Sedgwick Reserve,1,2024,5,138,2024-05-18,0.2374778603988183,-0.247089680028838,1.7433576443087362,28.693443724468896,58.97,-120.02672899110965,34.71413024523702
Channel Islands National Park,1,2017,5,134,2017-05-15,0.09041997043115743,-0.10426352121765778,0.49015911229116693,20.38419721671859,25.89,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2017,5,150,2017-05-31,0.07640953859980985,-0.08815326764995757,0.28763331021423644,22.212407761668743,42.63,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2019,5,124,2019-05-05,0.08681453706472698,-0.08993499180307823,0.422260608396904,21.95947077861333,78.92,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2019,5,140,2019-05-21,0.092071621572355,-0.0977638564221473,0.41607379131881944,20.743218898477675,49.02,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2020,5,127,2020-05-07,0.12456957212520371,-0.13848624624540257,0.6764779076648784,22.87600479558519,20.41,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2020,5,143,2020-05-23,0.06443355777727908,-0.06759692306725142,0.45839993863228423,21.508098068050828,68.99,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2022,5,132,2022-05-13,0.06771352891948583,-0.07665109092911769,0.3334375993924834,25.618658872150018,1.48,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2022,5,148,2022-05-29,0.059941230838227486,-0.06747331566641206,0.2545508166505563,20.82533809949823,4.52,-119.97275608023315,33.99868572814196
Channel Islands National Park,1,2024,5,122,2024-05-02,0.11045357409404181,-0.10633513152302751,0.5776604333169347,20.20441574445452,39.39,-119.97275608023315,33.99868572814196
Red Hills Recreational Managment Area,1,2015,5,120,2015-05-01,0.19807575508679942,-0.22563165992838705,1.2587653980625029,43.73770316019035,1.71,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2016,5,139,2016-05-19,0.18671957881422044,-0.22271268668774075,1.028940528449566,39.60985845843572,7.88,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2017,5,125,2017-05-06,0.28076706312471056,-0.2817643417940925,1.4396791413199357,18.1667907321509,59.09,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2017,5,141,2017-05-22,0.20626623269380623,-0.23980734214185995,1.1133008406325402,45.43579950553193,1.02,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2018,5,128,2018-05-09,0.22996895343305504,-0.2471145800960109,1.3786541331214597,36.86867566686568,1.52,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2019,5,131,2019-05-12,0.21846809339613424,-0.2502822134836115,1.1409243900785087,40.62562789727494,1.48,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2019,5,147,2019-05-28,0.18453765364554595,-0.2077804622115711,1.1038394968743055,28.472223847286457,42.06,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2020,5,150,2020-05-30,0.17530246158680535,-0.20676919383740172,1.016202360136977,37.10579375375216,42.72,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2021,5,120,2021-05-01,0.2058051223552103,-0.2311315991134282,1.273769263324578,41.087635239246865,2.18,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2021,5,136,2021-05-17,0.18034011485774729,-0.22175427292677657,0.948544805635354,41.31823286787688,6.39,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2022,5,123,2022-05-04,0.18482821178970943,-0.2137117710055902,1.1695510887020788,42.284579537764586,1.48,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2022,5,139,2022-05-20,0.1647569387813309,-0.206120955763975,0.8889566840949725,40.93077622805222,1.16,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2023,5,126,2023-05-07,0.2414179357228061,-0.2493958313675892,1.5652459777974694,29.56720781203371,31.61,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2023,5,142,2023-05-23,0.20449043585663068,-0.2272767112284612,1.0624994297309769,28.643315536847272,39.42,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2024,5,129,2024-05-09,0.24680177570968917,-0.2532535371047117,1.5799529852322869,32.468992240304495,1.37,-120.47148176510751,37.847241181279635
Red Hills Recreational Managment Area,1,2024,5,145,2024-05-25,0.19218892209472313,-0.2281475654469561,1.0137091080103233,35.74368268674431,16.71,-120.47148176510751,37.847241181279635
Carrizo Plain National Monument,1,2015,5,120,2015-05-01,0.15130581290012876,-0.1901369799071631,0.9566744390290827,44.603507143303155,26.95,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2015,5,120,2015-05-01,0.21673432585169816,-0.2273006049113399,1.9226634810694414,29.447637071561417,26.95,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2016,5,139,2016-05-19,0.1588617413470054,-0.19430592723500684,0.9676000210922683,42.70792143311597,21.4,-119.8411779082443,35.14682151679447
Carrizo Plain National Monument,1,2017,5,125,2017-05-06,0.1702528846135024,-0.2269610809236507,0.7156075355104491,31.177537263067894,48.53,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2017,5,125,2017-05-06,0.2054279688037341,-0.21644940263554963,1.136496977207141,19.26189246553945,48.53,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2017,5,141,2017-05-22,0.1695791954318865,-0.20422723626272266,1.0566421561734194,46.57603062884263,25.23,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2017,5,141,2017-05-22,0.27501665853728374,-0.27816909987610694,2.195080104044776,26.09865325107566,25.23,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2018,5,128,2018-05-09,0.17713968105701022,-0.20845059145896064,1.1943985831228663,42.45494896971143,6.78,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2018,5,128,2018-05-09,0.2674277843938079,-0.2630696560764733,2.0176567327666133,31.05048651912663,6.78,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2019,5,131,2019-05-12,0.2000259792218725,-0.23051934013720102,1.266398918735968,40.911051477654716,22.53,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2019,5,131,2019-05-12,0.27187314356478703,-0.2686523801499149,2.1684786267815386,28.03433030824403,22.53,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2019,5,147,2019-05-28,0.23600929723871286,-0.2369876705863978,2.0005228046432775,24.385263142218285,35.4,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2019,5,147,2019-05-28,0.2446324952601682,-0.24460715168010647,1.913474530546054,26.67395824855041,35.4,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2020,5,134,2020-05-14,0.19553152091609616,-0.22563418079721945,1.205663502722196,36.63434892772528,7.86,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2020,5,134,2020-05-14,0.24629884017905487,-0.25306228662272917,1.7577474408981981,29.40946370433562,7.86,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2021,5,120,2021-05-01,0.16591990384558916,-0.19793828924499732,1.0776183757440596,35.28617244208186,21.91,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2021,5,120,2021-05-01,0.2668264074223996,-0.2651511314603429,2.048742209196155,26.843956158951773,21.91,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2021,5,136,2021-05-17,0.1577271882155668,-0.19522264009091914,0.9694819937827261,41.10504809258036,34.89,-119.8411779082443,35.14682151679447
Carrizo Plain National Monument,1,2022,5,123,2022-05-04,0.1635914568122077,-0.19631250413997905,1.067181744133027,43.89614928301563,19.01,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2022,5,123,2022-05-04,0.21070869509042522,-0.22110840548208383,1.70455675730384,30.76619147406728,19.01,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2022,5,139,2022-05-20,0.15646524803199158,-0.19455866800944988,0.9150442268213802,42.79693546850723,1.7,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2022,5,139,2022-05-20,0.20474330966048107,-0.22183298674122873,1.4290063916320546,29.897115036003584,1.7,-120.81380564678088,35.20683259713794
Carrizo Plain National Monument,1,2023,5,126,2023-05-07,0.24394113554085398,-0.2595189539612858,1.6601212123788522,29.266447108046773,33.25,-119.8411779082443,35.14682151679447
Montaña de Oro State Park,1,2023,5,126,2023-05-07,0.275650738457256,-0.26737865754251483,2.0964730374551346,24.703377149817356,33.25,-120.81380564678088,35.20683259713794
