Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
Non_Bloom_Area,0,2024,10,297,2024-10-24,0.27843193075784767,-0.3005683724575267,1.5697757360898348,17.98018505122754,0.01,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,277,2015-10-05,0.18451952235413396,-0.18109101437007322,3.4432326649962413,12.172020687965665,8.53,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,293,2015-10-21,0.15724217520981879,-0.15581819715159767,3.0573924261537613,5.676581671906985,6.15,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,298,2017-10-26,0.15952373615236445,-0.15765966150273988,2.0387479092758,-0.33289020099724914,31.88,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,288,2019-10-16,0.17196384120412322,-0.16923149215103828,4.499346898209605,7.891063827176064,2.17,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,275,2020-10-02,0.17219547590163273,-0.15654081122468697,6.516193255001176,15.830290917042298,15.69,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,277,2021-10-05,0.1559500738379759,-0.1529324265942034,2.781221734889067,13.228759021445125,3.29,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,293,2021-10-21,0.16134623217684607,-0.1586266125723357,1.3406262219771725,2.3420560414564555,46.43,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,280,2022-10-08,0.16932445748377772,-0.1656431557238441,6.061441751821886,12.17682348147802,2.69,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,286,2024-10-13,0.1637907273900245,-0.16069199784299498,4.21959433144648,14.872472757398212,0.06,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,284,2015-10-12,0.09165430543543664,-0.1283402497369263,0.5414675111800575,40.01076943391738,0.03,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,287,2016-10-14,0.0783917237831189,-0.11318595554934247,0.5808958609903713,29.485278970984293,39.02,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,273,2017-10-01,0.0857242669916558,-0.12383474134804615,0.4772819751432932,37.05268843701026,0.91,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,289,2017-10-17,0.08350454770131432,-0.12046187767367587,0.5470232827190739,30.552897218608855,1.05,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,276,2018-10-04,0.08661078811432947,-0.12390812906957668,0.5566188410153725,35.64566477208058,17.67,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,292,2018-10-20,0.08164303427608162,-0.11900387735914773,0.5433034445390711,31.64389670040347,14.96,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,279,2019-10-07,0.08621013612678088,-0.12419315530594091,0.5110785274481835,36.77376280321508,0.03,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,295,2019-10-23,0.0858205465504789,-0.12302230418277023,0.5245962569175352,32.261892675198844,6.68,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,282,2020-10-09,0.07894620321641042,-0.11361338346737261,0.5119368185246949,38.741556626832825,26.2,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,298,2020-10-25,0.08467158873410503,-0.12052656367371328,0.531175860460578,31.82181729466351,0.05,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,284,2021-10-12,0.08151578550035112,-0.11848039189348018,0.4575089369459868,24.075926579224983,30.12,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,300,2021-10-28,0.08218250593695633,-0.1191385999709437,0.4981316189230616,30.121147887187266,0.09,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,287,2022-10-15,0.08280278519468805,-0.1178668401619312,0.5573628875415831,38.281034858347425,43.17,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,303,2022-10-31,0.08027138393745926,-0.11793824016390259,0.5505491921847346,28.24754654216577,0.17,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,274,2023-10-02,0.08575961016695721,-0.12217767860405247,0.5485811001109719,33.68905552760791,20.75,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,290,2023-10-18,0.08360868017376151,-0.12011563398831004,0.5484868054929536,37.05168882738592,0.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,277,2024-10-04,0.07750531584278572,-0.11565216038224616,0.528672927399564,43.35906121249656,0.23,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,293,2024-10-20,0.0783485806524787,-0.11500049769253753,0.5723570090519373,32.080601160040004,0.05,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,275,2015-10-03,0.09898986325495664,-0.13563380370721337,0.6305867916216422,37.75379186582825,1.37,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,291,2015-10-19,0.09833103244550372,-0.132778620961768,0.6118910364405374,27.611215813649373,20.67,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,278,2016-10-05,0.09404069727248052,-0.13265503483740326,0.5689112260326902,34.28356043667748,0.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,294,2016-10-21,0.10042179782707011,-0.13780343449505736,0.5309902450485976,31.282151904575628,0.07,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,280,2017-10-08,0.10024840053200583,-0.13867629170810203,0.49004973404672025,35.018725991085844,0.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,296,2017-10-24,0.10250857218780417,-0.14010492258144008,0.6215414956829038,31.83707804957599,0.02,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,283,2018-10-11,0.09253231817434811,-0.12892716479329233,0.5786861930846441,32.58128655833784,9.84,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,299,2018-10-27,0.08919398089103715,-0.12328454923094898,0.634207503448936,28.708178535008052,12.53,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,286,2019-10-14,0.09386640364196454,-0.13117025996313764,0.6063337864555655,31.9783407641061,0.07,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,302,2019-10-30,0.09099293945404169,-0.1286381342090208,0.6081148430925285,17.246951069004947,0.02,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,289,2020-10-16,0.09327198801275036,-0.1307271102550421,0.5891141656923865,33.05597263044033,0.69,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,275,2021-10-03,0.09037950707307763,-0.1274623223883903,0.523968987458979,39.80174664140991,0.17,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,291,2021-10-19,0.09453437878287249,-0.13222817236677775,0.5084056596100308,27.106723867540563,0.2,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,278,2022-10-06,0.09297307508664385,-0.1307383342089457,0.58085375394638,38.93912603822382,0.24,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,281,2023-10-09,0.09292660150214528,-0.12972709183924144,0.5991787228955496,37.971514626598,11.68,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,297,2023-10-25,0.09379855456995,-0.1296391024329971,0.6591896394498651,30.878075109970307,0.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,284,2024-10-11,0.08535529610032239,-0.12151238199314335,0.5613946245031833,35.896822294798056,28.07,-114.79692867652831,35.3410720584522
