,Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
14121,Non_Bloom_Area,0,2018,10,299,2018-10-27,0.1099442614506065,-0.1214176007608737,1.4620964241034975,34.42547984252714,23.13,-114.79692867652832,35.3410720584522
14122,Non_Bloom_Area,0,2019,10,286,2019-10-14,0.1091632544910729,-0.1226104490146568,1.1343714864924517,36.1057690713476,6.34,-114.79692867652832,35.3410720584522
14123,Non_Bloom_Area,0,2019,10,302,2019-10-30,0.1029857069659901,-0.1178856177395855,1.3578460146744644,26.705518498393435,6.84,-114.79692867652832,35.3410720584522
14124,Non_Bloom_Area,0,2020,10,289,2020-10-16,0.107215263728332,-0.1201470573143591,1.3162595942230573,38.508609240004944,14.85,-114.79692867652832,35.3410720584522
14125,Non_Bloom_Area,0,2021,10,275,2021-10-03,0.1116281431475492,-0.1246290249658527,1.2458308873959796,39.834226983078565,45.04,-114.79692867652832,35.3410720584522
14126,Non_Bloom_Area,0,2021,10,291,2021-10-19,0.1089583414316712,-0.1229307414705632,1.3056027612753287,31.857339657510572,0.38,-114.79692867652832,35.3410720584522
14127,Non_Bloom_Area,0,2022,10,294,2022-10-22,0.1040204524954041,-0.1136568610657047,0.9560036500692074,30.65491549116672,61.75,-114.79692867652832,35.3410720584522
14128,Non_Bloom_Area,0,2023,10,281,2023-10-09,0.1251062421292633,-0.1327643473368803,1.4910007565410912,35.4834400632861,30.33,-114.79692867652832,35.3410720584522
14129,Non_Bloom_Area,0,2024,10,284,2024-10-11,0.1082965068977083,-0.1202849325205452,1.324102786457094,36.13490490980644,24.98,-114.79692867652832,35.3410720584522
14130,Non_Bloom_Area,0,2024,10,300,2024-10-27,0.1035910437124137,-0.1171476514937603,1.4834019767576776,28.6704015217917,33.39,-114.79692867652832,35.3410720584522
14131,Non_Bloom_Area,0,2015,10,282,2015-10-10,0.1006475435648518,-0.1143451091741213,1.1497581150888998,48.58059318438615,0.02,-114.79692867652832,35.3410720584522
14132,Non_Bloom_Area,0,2015,10,298,2015-10-26,0.0977949371160648,-0.111612543052818,1.2051728764601546,37.75730726157355,0.09,-114.79692867652832,35.3410720584522
14133,Non_Bloom_Area,0,2016,10,301,2016-10-28,0.0809925222928046,-0.0911602925011231,0.8912009182693785,32.383527068891105,63.97,-114.79692867652832,35.3410720584522
14134,Non_Bloom_Area,0,2017,10,287,2017-10-15,0.0925138269882658,-0.1085673969661052,1.1493878948649403,40.587962392981005,0.07,-114.79692867652832,35.3410720584522
14135,Non_Bloom_Area,0,2017,10,303,2017-10-31,0.0995719901896305,-0.1039113616193835,0.9421729600683256,29.56813199134018,45.64,-114.79692867652832,35.3410720584522
14136,Non_Bloom_Area,0,2018,10,274,2018-10-02,0.090619708056599,-0.1054473000461086,1.006390607281059,36.17525076408327,51.64,-114.79692867652832,35.3410720584522
14137,Non_Bloom_Area,0,2018,10,290,2018-10-18,0.0941388373582162,-0.1097353135074561,1.1431790896471876,37.38733859363023,0.07,-114.79692867652832,35.3410720584522
14138,Non_Bloom_Area,0,2019,10,277,2019-10-05,0.0921443487116727,-0.1080835138641194,1.1572394960849213,38.40013170764931,0.04,-114.79692867652832,35.3410720584522
14139,Non_Bloom_Area,0,2019,10,293,2019-10-21,0.0937066800984656,-0.1094103667251524,1.175938800947307,39.9355541732347,0.05,-114.79692867652832,35.3410720584522
14140,Non_Bloom_Area,0,2020,10,280,2020-10-07,0.0950424436367485,-0.1068254429835765,1.179400896961606,36.96456194655183,1.66,-114.79692867652832,35.3410720584522
14141,Non_Bloom_Area,0,2020,10,296,2020-10-23,0.1233735605325578,-0.1283395141074755,0.8049711585245501,23.93616497076065,39.76,-114.79692867652832,35.3410720584522
14142,Non_Bloom_Area,0,2021,10,282,2021-10-10,0.0948086663968857,-0.1100622556271887,1.150382593153385,36.34452172181342,0.06,-114.79692867652832,35.3410720584522
14143,Non_Bloom_Area,0,2021,10,298,2021-10-26,0.0939166496984563,-0.1077928089678917,1.2552745927552131,27.938551263595663,10.08,-114.79692867652832,35.3410720584522
14144,Non_Bloom_Area,0,2022,10,301,2022-10-29,0.0890428677018694,-0.1037341516843141,1.2078219243334911,32.04311081717872,0.07,-114.79692867652832,35.3410720584522
14145,Non_Bloom_Area,0,2023,10,288,2023-10-16,0.1051198594255463,-0.1174839465993212,1.314513129054775,36.294279078958326,2.58,-114.79692867652832,35.3410720584522
14146,Non_Bloom_Area,0,2024,10,275,2024-10-02,0.0956678535976127,-0.1094301696792148,1.1560588299506953,39.81292989317695,10.7,-114.79692867652832,35.3410720584522
14147,Non_Bloom_Area,0,2024,10,291,2024-10-18,0.090234469616732,-0.1063414856809627,1.213025785003847,32.46122876503728,0.03,-114.79692867652832,35.3410720584522
14148,Non_Bloom_Area,0,2015,10,282,2015-10-10,0.1020801906741794,-0.1172541237037192,1.1387856072060916,48.77759077106153,0.01,-114.79692867652832,35.3410720584522
14149,Non_Bloom_Area,0,2015,10,298,2015-10-26,0.0994109176341376,-0.1149432335187598,1.2055203065456952,37.75346333603589,3.99,-114.79692867652832,35.3410720584522
14150,Non_Bloom_Area,0,2016,10,301,2016-10-28,0.0806811935398128,-0.0941969394759531,0.9658989826031186,27.406353635350825,21.32,-114.79692867652832,35.3410720584522
14151,Non_Bloom_Area,0,2017,10,287,2017-10-15,0.0953458556187256,-0.1132222854246095,1.0456644418544592,40.60037902549777,19.67,-114.79692867652832,35.3410720584522
14152,Non_Bloom_Area,0,2018,10,274,2018-10-02,0.0898144635963855,-0.107559256184487,0.900272256807817,34.81251282954939,36.27,-114.79692867652832,35.3410720584522
14153,Non_Bloom_Area,0,2018,10,290,2018-10-18,0.0967083995827874,-0.113786580047584,1.071438293394151,37.38764646746867,0.5,-114.79692867652832,35.3410720584522
14154,Non_Bloom_Area,0,2019,10,277,2019-10-05,0.0944064042087704,-0.1118176885492644,1.0689249149420357,38.31931021485919,0.45,-114.79692867652832,35.3410720584522
14155,Non_Bloom_Area,0,2019,10,293,2019-10-21,0.0962522185711528,-0.1135832021645674,1.0597829737712725,39.87985343371277,0.03,-114.79692867652832,35.3410720584522
14156,Non_Bloom_Area,0,2020,10,280,2020-10-07,0.095789307754501,-0.1091611863955385,1.13724183591438,36.80233129185526,65.99,-114.79692867652832,35.3410720584522
14157,Non_Bloom_Area,0,2021,10,282,2021-10-10,0.0972607985382209,-0.1139303884728794,1.1025583032091122,36.32930033979535,0.1,-114.79692867652832,35.3410720584522
14158,Non_Bloom_Area,0,2021,10,298,2021-10-26,0.0955560474219915,-0.1107442729714102,1.104181394668878,28.014047799129823,1.72,-114.79692867652832,35.3410720584522
14159,Non_Bloom_Area,0,2022,10,301,2022-10-29,0.0906547882938208,-0.1066911229190851,1.1265877065646082,32.05017189540449,0.52,-114.79692867652832,35.3410720584522
14160,Non_Bloom_Area,0,2023,10,288,2023-10-16,0.1062623968389708,-0.1196205770383229,1.2097971104505387,36.16242950988582,50.12,-114.79692867652832,35.3410720584522
14161,Non_Bloom_Area,0,2024,10,275,2024-10-02,0.0965524832865284,-0.111456004114928,1.1329906702472583,39.66238031401932,55.23,-114.79692867652832,35.3410720584522
14162,Non_Bloom_Area,0,2024,10,291,2024-10-18,0.0915311151275371,-0.1089696074488448,1.10402559297093,32.24905871678413,0.2,-114.79692867652832,35.3410720584522
14163,Non_Bloom_Area,0,2016,10,292,2016-10-19,0.1793783293791139,-0.1861841963524637,1.7918239495754662,12.797432975391253,4.07,-114.79692867652832,35.3410720584522
14164,Non_Bloom_Area,0,2017,10,278,2017-10-06,0.1738315397934698,-0.1793423013730953,2.6348145591878724,23.4440916963352,0.93,-114.79692867652832,35.3410720584522
14165,Non_Bloom_Area,0,2017,10,294,2017-10-22,0.1678786946055075,-0.1751568260605715,2.556351457031468,18.41367806903756,1.9,-114.79692867652832,35.3410720584522
14166,Non_Bloom_Area,0,2018,10,281,2018-10-09,0.1768376605025784,-0.1855215685502631,2.1313272945517845,17.168584099567816,1.59,-114.79692867652832,35.3410720584522
14167,Non_Bloom_Area,0,2018,10,297,2018-10-25,0.1693746798408749,-0.1774990380782835,2.226430465461674,19.80845727481585,3.6,-114.79692867652832,35.3410720584522
14168,Non_Bloom_Area,0,2019,10,284,2019-10-12,0.1786940432858889,-0.1862934471722416,2.4753800300473934,20.29637519348849,0.46,-114.79692867652832,35.3410720584522
14169,Non_Bloom_Area,0,2019,10,300,2019-10-28,0.1740256873788879,-0.1821078885028279,2.3717142446070865,14.083136895506934,1.74,-114.79692867652832,35.3410720584522
14170,Non_Bloom_Area,0,2020,10,287,2020-10-14,0.1705972199578487,-0.1772922971933022,2.398566017664566,28.19001278006094,0.42,-114.79692867652832,35.3410720584522
14171,Non_Bloom_Area,0,2020,10,303,2020-10-30,0.1668100732221626,-0.1710747502133948,2.34620447238914,20.050889286868635,0.56,-114.79692867652832,35.3410720584522
14172,Non_Bloom_Area,0,2021,10,273,2021-10-01,0.1821956680522238,-0.1728007203111826,2.2242505687011,24.62096966389412,2.31,-114.79692867652832,35.3410720584522
14173,Non_Bloom_Area,0,2021,10,289,2021-10-17,0.1861189064484907,-0.1934472786235914,2.0417913631560314,15.891001974435271,57.7,-114.79692867652832,35.3410720584522
14174,Non_Bloom_Area,0,2022,10,276,2022-10-04,0.1813689387639996,-0.1893792362169932,2.426003727577972,26.21555147998289,0.41,-114.79692867652832,35.3410720584522
14175,Non_Bloom_Area,0,2022,10,292,2022-10-20,0.173130703713429,-0.1803388864670072,2.679362276700185,23.13989394861775,18.61,-114.79692867652832,35.3410720584522
14176,Non_Bloom_Area,0,2023,10,279,2023-10-07,0.1862968958186641,-0.1926350996392989,2.733858361831456,25.249798539808392,0.96,-114.79692867652832,35.3410720584522
14177,Non_Bloom_Area,0,2023,10,295,2023-10-23,0.181799888645146,-0.1879073753505666,2.3514745171399247,17.673466947163895,38.99,-114.79692867652832,35.3410720584522
14178,Non_Bloom_Area,0,2024,10,282,2024-10-09,0.1879435191304561,-0.1971893079777361,2.5770266496032983,27.08302670234644,0.48,-114.79692867652832,35.3410720584522
14179,Non_Bloom_Area,0,2024,10,298,2024-10-25,0.2028833344345251,-0.2140941619088004,1.199257159655321,12.293191885063791,31.94,-114.79692867652832,35.3410720584522
14180,Non_Bloom_Area,0,2015,10,280,2015-10-08,0.1585229934054388,-0.170886384371509,1.8559032464252216,16.7617091630863,8.68,-114.79692867652832,35.3410720584522
14181,Non_Bloom_Area,0,2015,10,296,2015-10-24,0.1516742319224219,-0.163915455692279,1.411632575937687,8.270198677525627,42.26,-114.79692867652832,35.3410720584522
14182,Non_Bloom_Area,0,2016,10,283,2016-10-10,0.1669372326562979,-0.1843879206920523,1.1949839371544924,19.016532455681634,19.6,-114.79692867652832,35.3410720584522
14183,Non_Bloom_Area,0,2016,10,299,2016-10-26,0.1736953204175152,-0.1932271382824663,0.9790946102140486,15.233401783874138,0.57,-114.79692867652832,35.3410720584522
14184,Non_Bloom_Area,0,2017,10,285,2017-10-13,0.1618204868340745,-0.1786874822620266,1.2152659166228093,17.626586042061,0.13,-114.79692867652832,35.3410720584522
14185,Non_Bloom_Area,0,2017,10,301,2017-10-29,0.1612022758796023,-0.1806069411074405,1.0241052546850948,20.72486452608553,15.68,-114.79692867652832,35.3410720584522
14186,Non_Bloom_Area,0,2018,10,288,2018-10-16,0.1707404198755808,-0.1911817550561144,1.1185347677307955,18.204180363429437,0.11,-114.79692867652832,35.3410720584522
14187,Non_Bloom_Area,0,2019,10,275,2019-10-03,0.1802974286192817,-0.1993559523233291,1.1227172046297005,18.654679524043765,0.08,-114.79692867652832,35.3410720584522
14188,Non_Bloom_Area,0,2019,10,291,2019-10-19,0.1809091867380032,-0.2011765950986955,1.1435481414969035,13.4741363112769,24.9,-114.79692867652832,35.3410720584522
14189,Non_Bloom_Area,0,2020,10,278,2020-10-05,0.1649901181793421,-0.1820479332953614,1.3677521819163012,26.93460303899557,0.84,-114.79692867652832,35.3410720584522
14190,Non_Bloom_Area,0,2020,10,294,2020-10-21,0.1358643829339708,-0.1435223884292901,1.5250761323404112,23.403960176840872,4.09,-114.79692867652832,35.3410720584522
14191,Non_Bloom_Area,0,2022,10,283,2022-10-11,0.1755693305858153,-0.1942930815966931,1.1547378850929175,23.60119890365823,3.0,-114.79692867652832,35.3410720584522
14192,Non_Bloom_Area,0,2022,10,299,2022-10-27,0.1723580589728402,-0.1921641348681537,1.185824116235489,14.44981862412576,0.17,-114.79692867652832,35.3410720584522
14193,Non_Bloom_Area,0,2023,10,286,2023-10-14,0.1725583371149502,-0.1890531762855144,1.232036716534035,16.39905883203492,3.64,-114.79692867652832,35.3410720584522
14194,Non_Bloom_Area,0,2023,10,302,2023-10-30,0.1744542794773353,-0.1938475293163997,1.2009718717352438,16.63871965614708,0.19,-114.79692867652832,35.3410720584522
14195,Non_Bloom_Area,0,2022,10,289,2022-10-17,0.1251705446395055,-0.1367681967947626,1.1285856318770042,-2.691973664936714,42.75,-114.79692867652832,35.3410720584522
14196,Non_Bloom_Area,0,2023,10,276,2023-10-04,0.0875132474203188,-0.0948789697702698,1.149823827657736,32.54522813687306,0.11,-114.79692867652832,35.3410720584522
14197,Non_Bloom_Area,0,2024,10,279,2024-10-06,0.0957301681892354,-0.1037514213694759,1.2760591351787762,27.417692209563587,2.36,-114.79692867652832,35.3410720584522
14198,Non_Bloom_Area,0,2024,10,295,2024-10-22,0.0797562259706016,-0.0892298095457738,1.4281549959120043,29.23313831140883,0.11,-114.79692867652832,35.3410720584522
14199,Non_Bloom_Area,0,2022,10,280,2022-10-08,0.1055979798772333,-0.108278777245288,1.7667246764463291,16.894667943106285,33.62,-114.79692867652832,35.3410720584522
14200,Non_Bloom_Area,0,2023,10,283,2023-10-11,0.0832746775455965,-0.0918664378833473,-0.6731804274963634,24.587761796139823,12.63,-114.79692867652832,35.3410720584522
14201,Non_Bloom_Area,0,2024,10,286,2024-10-13,0.0767511766663877,-0.0812027586005021,1.3480466241110818,25.68305671253013,27.4,-114.79692867652832,35.3410720584522
14202,Non_Bloom_Area,0,2022,10,276,2022-10-04,0.4094188982903646,-0.3824638843880834,-0.0674187567731864,13.303846233744135,3.43,-114.79692867652832,35.3410720584522
14203,Non_Bloom_Area,0,2022,10,292,2022-10-20,0.2549408433512268,-0.2692342993102548,1.680232934909337,5.100697171073461,2.03,-114.79692867652832,35.3410720584522
14204,Non_Bloom_Area,0,2023,10,279,2023-10-07,0.3983632731802686,-0.3774582543917416,2.772884175830932,8.713871656404224,7.17,-114.79692867652832,35.3410720584522
14205,Non_Bloom_Area,0,2023,10,295,2023-10-23,0.2885303736136734,-0.3011506670373894,1.5080653075149013,15.90736368158164,1.83,-114.79692867652832,35.3410720584522
14206,Non_Bloom_Area,0,2024,10,282,2024-10-09,0.3479583806222867,-0.3338039649031917,2.8723560640231818,17.280830545361855,0.01,-114.79692867652832,35.3410720584522
14207,Non_Bloom_Area,0,2024,10,298,2024-10-25,0.2658352548719476,-0.290105049654649,1.4421564301520602,20.31557555227424,10.31,-114.79692867652832,35.3410720584522
14208,Non_Bloom_Area,0,2022,10,276,2022-10-04,0.4073928667587306,-0.3820692720186495,3.201670010033121,13.2630701445471,9.34,-114.79692867652832,35.3410720584522
14209,Non_Bloom_Area,0,2022,10,292,2022-10-20,0.2535578993841575,-0.269485679701032,1.6020645979567834,4.9347429630905975,14.33,-114.79692867652832,35.3410720584522
14210,Non_Bloom_Area,0,2023,10,279,2023-10-07,0.3936143965218512,-0.3749136307605396,2.958688000508384,8.754831264890147,1.34,-114.79692867652832,35.3410720584522
14211,Non_Bloom_Area,0,2023,10,295,2023-10-23,0.2865745244158568,-0.3003887022723067,1.4344239019374456,15.964230568529938,14.54,-114.79692867652832,35.3410720584522
14212,Non_Bloom_Area,0,2024,10,282,2024-10-09,0.3493307095796632,-0.3372318387580563,2.569735572368224,17.280229051981145,11.86,-114.79692867652832,35.3410720584522
14213,Non_Bloom_Area,0,2024,10,298,2024-10-25,0.2603661109739571,-0.2865678429603341,1.3399046028829766,20.06581791917472,0.01,-114.79692867652832,35.3410720584522
14214,Non_Bloom_Area,0,2022,10,283,2022-10-11,0.3325320375640843,-0.3271420758880098,2.0732640189499185,16.240170567374616,5.21,-114.79692867652832,35.3410720584522
14215,Non_Bloom_Area,0,2022,10,299,2022-10-27,0.2301021296752222,-0.2569319666881446,1.4690156880956662,12.59744659328525,0.12,-114.79692867652832,35.3410720584522
14216,Non_Bloom_Area,0,2023,10,286,2023-10-14,0.3574684735410662,-0.3444938283398588,2.6023683756955096,16.125180550624034,57.07,-114.79692867652832,35.3410720584522
14217,Non_Bloom_Area,0,2024,10,289,2024-10-16,0.3991686909657932,-0.3731547197699238,2.782297992498077,5.916346952544791,28.39,-114.79692867652832,35.3410720584522
14218,Non_Bloom_Area,0,2022,10,288,2022-10-16,0.1701038146968346,-0.1675950482737974,7.257526988067533,9.67255821633335,0.29,-114.79692867652832,35.3410720584522
14219,Non_Bloom_Area,0,2023,10,291,2023-10-19,0.1641261326631315,-0.1616623861252853,2.5435924995708987,10.973924185008675,1.57,-114.79692867652832,35.3410720584522
14220,Non_Bloom_Area,0,2024,10,278,2024-10-05,0.1647599704684206,-0.1613584441786662,3.565213155091746,12.45941694647202,0.04,-114.79692867652832,35.3410720584522
14221,Non_Bloom_Area,0,2024,10,294,2024-10-21,0.1177426603659652,-0.1257755137511909,0.6840952377290318,-2.81028999999999,79.93,-114.79692867652832,35.3410720584522
14222,Non_Bloom_Area,0,2022,10,279,2022-10-07,0.0819300176589386,-0.1205133497133222,0.5406048586093761,40.37557461768569,0.37,-114.79692867652832,35.3410720584522
14223,Non_Bloom_Area,0,2022,10,295,2022-10-23,0.0795091281100976,-0.1183475993418755,0.4637858714333665,24.37024554368389,2.22,-114.79692867652832,35.3410720584522
14224,Non_Bloom_Area,0,2023,10,282,2023-10-10,0.0845148632358339,-0.1220038887327319,0.5458642939155269,37.89821055674005,0.03,-114.79692867652832,35.3410720584522
14225,Non_Bloom_Area,0,2023,10,298,2023-10-26,0.0847211156274825,-0.1189378312701479,0.6254989489133813,28.518422650053143,28.86,-114.79692867652832,35.3410720584522
14226,Non_Bloom_Area,0,2024,10,285,2024-10-12,0.0781031100692869,-0.1169379064573353,0.5663611543175703,38.58072883231394,0.01,-114.79692867652832,35.3410720584522
14227,Non_Bloom_Area,0,2022,10,286,2022-10-14,0.0906573432657054,-0.1278852467286482,0.5578870661296403,37.45754585052835,0.02,-114.79692867652832,35.3410720584522
14228,Non_Bloom_Area,0,2022,10,302,2022-10-30,0.0871566814459146,-0.1246308784957406,0.687785718140332,27.538135965865614,0.06,-114.79692867652832,35.3410720584522
14229,Non_Bloom_Area,0,2023,10,273,2023-10-01,0.086855290617836,-0.1228402367320056,0.5322843493030711,33.373455218640125,21.22,-114.79692867652832,35.3410720584522
14230,Non_Bloom_Area,0,2023,10,289,2023-10-17,0.0982934297780057,-0.1353517842504808,0.6584371300816343,35.87018687066675,0.3,-114.79692867652832,35.3410720584522
14231,Non_Bloom_Area,0,2024,10,276,2024-10-03,0.0851444471067863,-0.123422783631677,0.5884100113654838,43.19903366163148,0.01,-114.79692867652832,35.3410720584522
14232,Non_Bloom_Area,0,2024,10,292,2024-10-19,0.0919158596892797,-0.125392954326133,0.528889386671716,27.397164226195518,9.53,-114.79692867652832,35.3410720584522
14233,Non_Bloom_Area,0,2023,10,289,2023-10-17,0.1373307422124367,-0.1464261223126259,1.2544959268335305,37.39770029158132,1.02,-114.79692867652832,35.3410720584522
14234,Non_Bloom_Area,0,2024,10,292,2024-10-19,0.1173863261646453,-0.132419132983096,1.0954919552330489,33.69827749636128,0.41,-114.79692867652832,35.3410720584522
14235,Non_Bloom_Area,0,2022,10,302,2022-10-30,0.1032793570573591,-0.1169610363534595,1.2772262039220614,32.89855200565701,4.39,-114.79692867652832,35.3410720584522
14236,Non_Bloom_Area,0,2023,10,273,2023-10-01,0.1260870290846779,-0.1275416163363487,1.162596565804995,25.445985727911232,73.31,-114.79692867652832,35.3410720584522
14237,Non_Bloom_Area,0,2023,10,289,2023-10-17,0.1175603835528326,-0.1275410620498366,1.366851068737818,36.32212892376193,36.85,-114.79692867652832,35.3410720584522
14238,Non_Bloom_Area,0,2024,10,276,2024-10-03,0.1091720274952726,-0.1202390475695179,1.3328184762799322,38.09545631490256,36.19,-114.79692867652832,35.3410720584522
14239,Non_Bloom_Area,0,2024,10,292,2024-10-19,0.1035188908226006,-0.1182017646929859,1.1665988461907977,33.28605006137633,0.25,-114.79692867652832,35.3410720584522
14240,Non_Bloom_Area,0,2022,10,277,2022-10-05,0.0926152833944005,-0.1058409974905957,1.084454188781661,38.22497320282125,9.48,-114.79692867652832,35.3410720584522
14241,Non_Bloom_Area,0,2022,10,293,2022-10-21,0.0937332503480155,-0.1069141776227095,1.2933088510383772,35.26946648388487,7.07,-114.79692867652832,35.3410720584522
14242,Non_Bloom_Area,0,2023,10,280,2023-10-08,0.1093661614501934,-0.1197101403917483,1.3411473369989462,38.98836809319543,11.74,-114.79692867652832,35.3410720584522
14243,Non_Bloom_Area,0,2023,10,296,2023-10-24,0.10266566499094,-0.1138482013997275,1.2384644325085366,32.97719419853133,2.34,-114.79692867652832,35.3410720584522
14244,Non_Bloom_Area,0,2024,10,283,2024-10-10,0.0938676039787616,-0.1073957907303383,1.179547847054209,35.81434032880864,8.72,-114.79692867652832,35.3410720584522
14245,Non_Bloom_Area,0,2024,10,299,2024-10-26,0.251262630949372,-0.2469719107800177,1.549082382745512,8.997234386489625,35.22,-114.79692867652832,35.3410720584522
14246,Non_Bloom_Area,0,2022,10,293,2022-10-21,0.0933981878654479,-0.1081432856625726,1.203657263655484,34.80420417711965,60.55,-114.79692867652832,35.3410720584522
14247,Non_Bloom_Area,0,2023,10,296,2023-10-24,0.1041223038016422,-0.116566932767707,1.2450863126284564,32.916198071088395,59.27,-114.79692867652832,35.3410720584522
14248,Non_Bloom_Area,0,2022,10,284,2022-10-12,0.1781010731956242,-0.1855270380394534,2.6645762149068157,24.96107548425614,0.52,-114.79692867652832,35.3410720584522
14249,Non_Bloom_Area,0,2022,10,300,2022-10-28,0.1735962719641678,-0.181510727024149,2.3303489036800427,14.53215998840951,0.68,-114.79692867652832,35.3410720584522
14250,Non_Bloom_Area,0,2023,10,287,2023-10-15,0.1822700185298414,-0.189158922945993,2.4418323565057176,22.810783675198472,0.7,-114.79692867652832,35.3410720584522
14251,Non_Bloom_Area,0,2023,10,303,2023-10-31,0.1752275412746089,-0.1818531574175366,2.3082556676969093,15.710789578697012,1.75,-114.79692867652832,35.3410720584522
14252,Non_Bloom_Area,0,2024,10,274,2024-10-01,0.1902075349397668,-0.1990392141703027,2.1788291165027145,30.654816361477167,0.5,-114.79692867652832,35.3410720584522
14253,Non_Bloom_Area,0,2024,10,290,2024-10-17,0.1943857067515914,-0.2036002523994504,2.140181010788037,11.553193520694055,16.65,-114.79692867652832,35.3410720584522
14254,Non_Bloom_Area,0,2022,10,275,2022-10-03,0.1784510466073192,-0.1982645810078926,1.1070981302267175,25.0696855738937,0.1,-114.79692867652832,35.3410720584522
14255,Non_Bloom_Area,0,2022,10,291,2022-10-19,0.1711799921861221,-0.1896690559190135,1.1047481649318034,22.216829499404923,1.76,-114.79692867652832,35.3410720584522
14256,Non_Bloom_Area,0,2023,10,278,2023-10-06,0.1828546823520398,-0.1994856568031201,1.13546829094659,23.671366721267823,0.45,-114.79692867652832,35.3410720584522
14257,Non_Bloom_Area,0,2023,10,294,2023-10-22,0.149298278437282,-0.1601327682735229,1.2170068357267472,13.442750079164504,49.22,-114.79692867652832,35.3410720584522
14258,Non_Bloom_Area,0,2024,10,281,2024-10-08,0.1959818744222187,-0.2106598198775069,1.4104266792314757,24.735657180649923,4.1,-114.79692867652832,35.3410720584522
14259,Non_Bloom_Area,0,2024,10,297,2024-10-24,0.1844903302636749,-0.2054091528971704,1.1005098180181,20.39520596407761,5.66,-114.79692867652832,35.3410720584522
14260,Non_Bloom_Area,0,2015,11,326,2015-11-23,0.0563092247730159,-0.0682652413669365,-0.4457166983400124,7.035756693866851,13.34,-114.79692867652832,35.3410720584522
14261,Non_Bloom_Area,0,2017,11,331,2017-11-28,0.0501852609567476,-0.0612375419484575,0.916331499540486,8.515432948670314,2.45,-114.79692867652832,35.3410720584522
14262,Non_Bloom_Area,0,2019,11,305,2019-11-02,0.0663204253479205,-0.0752171351664943,-0.0697992180984048,14.657479165108478,30.21,-114.79692867652832,35.3410720584522
14263,Non_Bloom_Area,0,2020,11,324,2020-11-20,0.0541415500112028,-0.064012178111143,1.30560648821168,12.798547191517226,2.37,-114.79692867652832,35.3410720584522
14264,Non_Bloom_Area,0,2021,11,310,2021-11-07,0.0766531621812805,-0.0829808234346255,-0.3536100202844942,11.651846514683706,54.91,-114.79692867652832,35.3410720584522
14265,Non_Bloom_Area,0,2021,11,326,2021-11-23,0.0598872138596227,-0.0712483108785999,-0.7402079424018534,6.0042780673859255,6.35,-114.79692867652832,35.3410720584522
14266,Non_Bloom_Area,0,2022,11,313,2022-11-10,0.0688692676719748,-0.0782952024925799,1.973345249576947,17.821597002476288,0.09,-114.79692867652832,35.3410720584522
14267,Non_Bloom_Area,0,2022,11,329,2022-11-26,0.062158350937888,-0.0718305512781154,0.3947851411564412,10.841073128190628,0.33,-114.79692867652832,35.3410720584522
14268,Non_Bloom_Area,0,2023,11,316,2023-11-13,0.0616519908286815,-0.0723167359277627,1.153408964176472,10.77483241152408,1.24,-114.79692867652832,35.3410720584522
14269,Non_Bloom_Area,0,2023,11,332,2023-11-29,0.0499777927095964,-0.0586153821959327,-0.4504087425512351,0.9378966702256076,22.0,-114.79692867652832,35.3410720584522
14270,Non_Bloom_Area,0,2015,11,317,2015-11-14,0.0538738643843832,-0.0662153878149511,0.8862007858039852,10.749562137529123,45.13,-114.79692867652832,35.3410720584522
14271,Non_Bloom_Area,0,2015,11,333,2015-11-30,0.0451908411773432,-0.0584214897214376,0.6568938808311175,5.035132981233499,62.85,-114.79692867652832,35.3410720584522
14272,Non_Bloom_Area,0,2016,11,320,2016-11-16,0.0598022253329786,-0.0702545167702342,0.2563366484064288,13.24817728654349,9.62,-114.79692867652832,35.3410720584522
14273,Non_Bloom_Area,0,2018,11,325,2018-11-22,0.0489949340855935,-0.0620628363846669,0.9152119946131226,-1.3167029948635236,6.39,-114.79692867652832,35.3410720584522
14274,Non_Bloom_Area,0,2019,11,312,2019-11-09,0.0599878904190437,-0.068373688109021,1.5327606181031683,3.0924289524699287,55.09,-114.79692867652832,35.3410720584522
14275,Non_Bloom_Area,0,2020,11,331,2020-11-27,0.0433581518111684,-0.0540595748702465,0.2425459831714164,15.30809774585792,57.33,-114.79692867652832,35.3410720584522
14276,Non_Bloom_Area,0,2022,11,320,2022-11-17,0.0627220557828228,-0.0718893922291904,1.130495474320622,7.878166562240968,38.1,-114.79692867652832,35.3410720584522
14277,Non_Bloom_Area,0,2023,11,323,2023-11-20,0.0525309527237112,-0.066456251320946,1.2266597271431896,8.700928171594212,2.54,-114.79692867652832,35.3410720584522
14278,Non_Bloom_Area,0,2024,11,310,2024-11-06,0.0624502211295081,-0.0750066153730224,1.1761526450332955,25.035580096938936,7.03,-114.79692867652832,35.3410720584522
14279,Non_Bloom_Area,0,2015,11,313,2015-11-10,0.2005905765586909,-0.1990636450775237,4.745422016176074,12.03213290141708,34.78,-114.79692867652832,35.3410720584522
14280,Non_Bloom_Area,0,2015,11,329,2015-11-26,0.1832890469792033,-0.1866471338855999,3.146056012237582,13.05416305481316,31.47,-114.79692867652832,35.3410720584522
14281,Non_Bloom_Area,0,2016,11,316,2016-11-12,0.217822957221186,-0.2163947793705894,1.107770224887081,10.23965926339615,0.22,-114.79692867652832,35.3410720584522
