id,Site,Type,date,year,NDVI,NDWI,cloud_cover
23,Suguaro Lake,Wild,2020-09-25,2020,0.09523029164984122,-0.14655492693126493,0.0
4,Black Canyon City,Wild,2020-10-11,2020,0.09276521987081973,-0.134290752734016,0.0
9,Estrella Mountain Regional Park,Wild,2020-10-11,2020,0.0754648049600591,-0.12217676881446357,0.0
22,South Mountain Park and Preserve,Wild,2020-10-11,2020,0.07348234834489639,-0.1149372150607659,0.0
23,Suguaro Lake,Wild,2020-10-11,2020,0.09308620972577078,-0.14506710511387338,0.0
4,Black Canyon City,Wild,2020-10-27,2020,0.09019477312155666,-0.13164697612891457,0.54
9,Estrella Mountain Regional Park,Wild,2020-10-27,2020,0.07407172433965602,-0.12102497005857185,0.54
22,South Mountain Park and Preserve,Wild,2020-10-27,2020,0.07189219807897967,-0.11293197322589697,0.54
23,Suguaro Lake,Wild,2020-10-27,2020,0.09398745898579165,-0.144100153865217,0.54
4,Black Canyon City,Wild,2020-11-28,2020,0.08950547255508826,-0.12872849828055677,0.03
9,Estrella Mountain Regional Park,Wild,2020-11-28,2020,0.07188648533379818,-0.11652531788697693,0.03
22,South Mountain Park and Preserve,Wild,2020-11-28,2020,0.06911773552803901,-0.10764912043028302,0.03
23,Suguaro Lake,Wild,2020-11-28,2020,0.08963708416310442,-0.13838575170855946,0.03
4,Black Canyon City,Wild,2020-12-14,2020,0.08956555466096995,-0.12609818037380527,7.99
9,Estrella Mountain Regional Park,Wild,2020-12-14,2020,0.07172769636969949,-0.11282234959266398,7.99
22,South Mountain Park and Preserve,Wild,2020-12-14,2020,0.06773379162904938,-0.10127455202050994,7.99
23,Suguaro Lake,Wild,2020-12-14,2020,0.0925040670120372,-0.13587932776380734,7.99
11,Gold Butte National Monument,Wild,2020-06-12,2020,0.10049101146201798,-0.15703599923654307,0.03
11,Gold Butte National Monument,Wild,2020-06-28,2020,0.10234973916344334,-0.16151715262577937,7.75
11,Gold Butte National Monument,Wild,2020-07-14,2020,0.0943467753377352,-0.15296564948700112,0.08
11,Gold Butte National Monument,Wild,2020-07-30,2020,0.09297733850761333,-0.15191546078652954,0.14
11,Gold Butte National Monument,Wild,2020-08-15,2020,0.09136807616856404,-0.14963666730820327,0.08
11,Gold Butte National Monument,Wild,2020-08-31,2020,0.0913267411111821,-0.14972919308932983,2.43
