id,Site,Type,date,year,NDVI,NDWI,cloud_cover
20,San Carlos Reservation,Wild,2021-05-09,2021,0.0989466468714507,-0.1494917876351029,0.31
20,San Carlos Reservation,Wild,2021-05-25,2021,0.09295305770463053,-0.1440336541702996,0.04
18,Picacho Peak State Park,Wild,2021-03-13,2021,0.07857849537834093,-0.1395325687169645,69.13
20,San Carlos Reservation,Wild,2021-03-13,2021,0.11371837109949416,-0.15877811055846527,69.13
23,Suguaro Lake,Wild,2021-03-13,2021,0.10893976880712411,-0.14209027606805072,69.13
18,Picacho Peak State Park,Wild,2021-03-29,2021,0.0722890030386619,-0.12812436394566146,7.33
20,San Carlos Reservation,Wild,2021-03-29,2021,0.10182997176408067,-0.14577688331265892,7.33
23,Suguaro Lake,Wild,2021-03-29,2021,0.0928405064518854,-0.13898517334539595,7.33
18,Picacho Peak State Park,Wild,2021-04-14,2021,0.07000129774215533,-0.12710654060280585,2.34
20,San Carlos Reservation,Wild,2021-04-14,2021,0.09942096395541454,-0.1476282799944525,2.34
22,South Mountain Park and Preserve,Wild,2021-04-14,2021,0.08754393937702472,-0.12986397034056002,2.34
23,Suguaro Lake,Wild,2021-04-14,2021,0.09024307429007022,-0.14186891081448524,2.34
18,Picacho Peak State Park,Wild,2021-04-30,2021,0.07197678443866684,-0.13337900555152196,0.01
20,San Carlos Reservation,Wild,2021-04-30,2021,0.09836641283471216,-0.14914224566524242,0.01
22,South Mountain Park and Preserve,Wild,2021-04-30,2021,0.07579953234050583,-0.12038261864139695,0.01
23,Suguaro Lake,Wild,2021-04-30,2021,0.08899565014722251,-0.14237351283052097,0.01
18,Picacho Peak State Park,Wild,2021-05-16,2021,0.07112138495343673,-0.13469792870544992,0.0
20,San Carlos Reservation,Wild,2021-05-16,2021,0.09456921000900353,-0.1481668363438402,0.0
23,Suguaro Lake,Wild,2021-05-16,2021,0.08600305352213788,-0.1412363143344685,0.0
18,Picacho Peak State Park,Wild,2021-03-13,2021,0.0794691759470615,-0.14043545895700404,48.46
18,Picacho Peak State Park,Wild,2021-03-29,2021,0.07271122008130197,-0.12799119565361458,20.06
18,Picacho Peak State Park,Wild,2021-04-14,2021,0.07014465198487582,-0.12666815268275333,18.82
18,Picacho Peak State Park,Wild,2021-04-30,2021,0.07136707427041962,-0.13193525958416066,0.03
18,Picacho Peak State Park,Wild,2021-05-16,2021,0.07093364721668276,-0.13396550178800318,0.01
4,Black Canyon City,Wild,2021-03-04,2021,0.11942111946674422,-0.1501096589062487,44.92
23,Suguaro Lake,Wild,2021-03-04,2021,0.10185615192315138,-0.1427746140739821,44.92
4,Black Canyon City,Wild,2021-03-20,2021,0.10481136351194152,-0.1292834542808828,12.63
23,Suguaro Lake,Wild,2021-03-20,2021,0.09625091822383579,-0.14352841642283873,12.63
4,Black Canyon City,Wild,2021-04-05,2021,0.11341876484935777,-0.1489153334760346,0.07
23,Suguaro Lake,Wild,2021-04-05,2021,0.0887225975438912,-0.13935649602902864,0.07
4,Black Canyon City,Wild,2021-04-21,2021,0.1055655909620596,-0.1480304315979932,50.0
23,Suguaro Lake,Wild,2021-04-21,2021,0.08253359693697412,-0.13583040307029678,50.0
4,Black Canyon City,Wild,2021-05-07,2021,0.09978012511010176,-0.14680474005674518,0.01
23,Suguaro Lake,Wild,2021-05-07,2021,0.08152583389639656,-0.13775710601300017,0.01
4,Black Canyon City,Wild,2021-05-23,2021,0.09583534579226623,-0.1453146072649855,0.02
23,Suguaro Lake,Wild,2021-05-23,2021,0.08073275366265001,-0.13849472473270172,0.02
4,Black Canyon City,Wild,2021-03-04,2021,0.11735588712870404,-0.1471612391521664,10.48
9,Estrella Mountain Regional Park,Wild,2021-03-04,2021,0.07381066616637626,-0.11639230415351559,10.48
22,South Mountain Park and Preserve,Wild,2021-03-04,2021,0.07837686397686602,-0.11293666226372993,10.48
23,Suguaro Lake,Wild,2021-03-04,2021,0.10863389492763437,-0.15472244146430467,10.48
4,Black Canyon City,Wild,2021-03-20,2021,0.10496871534063588,-0.13599732284171753,3.59
9,Estrella Mountain Regional Park,Wild,2021-03-20,2021,0.07286157326808645,-0.11637877758936921,3.59
22,South Mountain Park and Preserve,Wild,2021-03-20,2021,0.07795679710676352,-0.11281041087887207,3.59
23,Suguaro Lake,Wild,2021-03-20,2021,0.09715179751746769,-0.14301269568822997,3.59
4,Black Canyon City,Wild,2021-04-05,2021,0.0969821306570445,-0.13572397689569182,0.0
9,Estrella Mountain Regional Park,Wild,2021-04-05,2021,0.06948434658422216,-0.11565608341330423,0.0
22,South Mountain Park and Preserve,Wild,2021-04-05,2021,0.07285029318410077,-0.11151310205660632,0.0
23,Suguaro Lake,Wild,2021-04-05,2021,0.09073545662605548,-0.13995102670863457,0.0
4,Black Canyon City,Wild,2021-04-21,2021,0.0900619890852016,-0.1342627952136348,0.43
9,Estrella Mountain Regional Park,Wild,2021-04-21,2021,0.06736074029483537,-0.11624199237495213,0.43
22,South Mountain Park and Preserve,Wild,2021-04-21,2021,0.06882882944230516,-0.11089837936409737,0.43
23,Suguaro Lake,Wild,2021-04-21,2021,0.0858769746844225,-0.1379043510613261,0.43
4,Black Canyon City,Wild,2021-05-07,2021,0.08837604377811754,-0.13558816291310932,0.01
9,Estrella Mountain Regional Park,Wild,2021-05-07,2021,0.06723685699048473,-0.1176882045687768,0.01
22,South Mountain Park and Preserve,Wild,2021-05-07,2021,0.06848647871791605,-0.11277900544046651,0.01
23,Suguaro Lake,Wild,2021-05-07,2021,0.08562607488671987,-0.1403392667226464,0.01
4,Black Canyon City,Wild,2021-05-23,2021,0.08707026621896896,-0.13630007491711518,0.02
9,Estrella Mountain Regional Park,Wild,2021-05-23,2021,0.06706614052917807,-0.11848722331347405,0.02
22,South Mountain Park and Preserve,Wild,2021-05-23,2021,0.06822765859890324,-0.11324569049397606,0.02
